iteration,Episode_Reward/aim,Episode_Reward/cue_scratch,Episode_Reward/foul,Episode_Reward/nine_ball,Episode_Reward/spread,Episode_Termination/balls_at_rest,Episode_Termination/break_foul,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
177,0.019862230867147446,-0.011715630069375038,-0.026845062151551247,0.0,0.03940468281507492,0.96466064453125,0.04461669921875,0.005615234375,-8.475089073181152,7.593750342493877e-05,0.0018830150365829468,0.850427508354187,6.480915546417236,0.09103226661682129,2493.0,0.202046737074852,4.800000190734863,0.3888155221939087
178,0.019847620278596878,-0.011464188806712627,-0.02552296593785286,0.0,0.039303675293922424,0.96429443359375,0.041015625,0.0079345703125,-8.487728118896484,3.3749998692655936e-05,0.006922478321939707,0.8225120902061462,6.463532447814941,0.09000778198242188,2500.0,0.20202486217021942,4.889999866485596,0.43845653533935547
179,0.0199015811085701,-0.012607337906956673,-0.02727276086807251,0.0,0.04013879597187042,0.96087646484375,0.0496826171875,0.00408935546875,-8.492234230041504,1.4999999621068127e-05,0.005586491897702217,0.857367753982544,6.472614288330078,0.08903646469116211,2496.0,0.20204830169677734,4.710000038146973,0.5359638333320618
180,0.01988730952143669,-0.012622295878827572,-0.027332806959748268,0.0,0.03892584145069122,0.9608154296875,0.048583984375,0.00506591796875,-8.496660232543945,9.999999747378752e-06,0.008637350052595139,0.8638051152229309,6.518120765686035,0.09227919578552246,2478.0,0.20204436779022217,4.800000190734863,0.5163057446479797
181,0.019879832863807678,-0.012762105092406273,-0.025464728474617004,0.0,0.04086963087320328,0.9715576171875,0.0361328125,0.0050048828125,-8.50679874420166,9.999999747378752e-06,0.004660665523260832,0.830772876739502,6.469467639923096,0.09101295471191406,2497.0,0.20206259191036224,5.010000228881836,0.3700163960456848
182,0.01990467868745327,-0.013940520584583282,-0.025941910222172737,0.0,0.04140785336494446,0.96551513671875,0.04644775390625,0.0037841796875,-8.495899200439453,9.999999747378752e-06,0.005847625434398651,0.8667925000190735,6.564064979553223,0.09104013442993164,2461.0,0.20206251740455627,4.849999904632568,0.43519991636276245
183,0.019893184304237366,-0.014462355524301529,-0.025302421301603317,0.0,0.04165283963084221,0.9622802734375,0.0513916015625,0.00494384765625,-8.472237586975098,9.999999747378752e-06,0.006309201009571552,0.8410813212394714,6.48000431060791,0.09105491638183594,2493.0,0.20206308364868164,4.760000228881836,0.3992983400821686
184,0.019857723265886307,-0.015949971973896027,-0.025589920580387115,0.0,0.042291492223739624,0.95684814453125,0.05352783203125,0.00634765625,-8.446015357971191,9.999999747378752e-06,0.006113281007856131,0.8658416271209717,6.471898555755615,0.0920262336730957,2496.0,0.20206952095031738,5.099999904632568,0.3365618586540222
185,0.019879817962646484,-0.01817469671368599,-0.026533471420407295,0.0,0.04296252876520157,0.95062255859375,0.064697265625,0.00555419921875,-8.401349067687988,9.999999747378752e-06,0.007986052893102169,0.884037971496582,6.513655185699463,0.08899497985839844,2481.0,0.20208196341991425,4.820000171661377,0.3286459147930145
186,0.019858237355947495,-0.019132182002067566,-0.026303788647055626,0.0,0.04366087168455124,0.94464111328125,0.077392578125,0.0069580078125,-8.35457992553711,5.062499985797331e-05,0.003035393776372075,0.9859983325004578,6.476009368896484,0.09055066108703613,2495.0,0.20210593938827515,4.820000171661377,0.13277333974838257
187,0.01989426463842392,-0.017413116991519928,-0.026653682813048363,0.0,0.04208126664161682,0.95367431640625,0.06744384765625,0.005126953125,-8.298213958740234,7.593750342493877e-05,0.0031024692580103874,0.9535675644874573,6.4217424392700195,0.0910336971282959,2515.0,0.20216386020183563,5.119999885559082,0.3879629075527191
188,0.019879154860973358,-0.016310302540659904,-0.027475763112306595,0.0,0.04138673469424248,0.94610595703125,0.0760498046875,0.00537109375,-8.31877613067627,7.593750342493877e-05,0.003945441916584969,0.9275254607200623,6.469909191131592,0.09441947937011719,2495.0,0.20221774280071259,4.849999904632568,0.5489565134048462
189,0.019880851730704308,-0.01837334595620632,-0.02823106199502945,0.0,0.04199428856372833,0.94818115234375,0.076171875,0.00518798828125,-8.287108421325684,1.4999999621068127e-05,0.004690526984632015,0.9695189595222473,6.422184944152832,0.089019775390625,2516.0,0.2022290825843811,4.5,0.21054621040821075
190,0.019892238080501556,-0.015356913208961487,-0.027248583734035492,0.0,0.04124798625707626,0.947265625,0.07421875,0.0042724609375,-8.302339553833008,9.999999747378752e-06,0.004818662069737911,0.8959951400756836,6.509035110473633,0.09153604507446289,2482.0,0.2022089660167694,4.699999809265137,0.4058758318424225
191,0.019868798553943634,-0.015068051405251026,-0.025699704885482788,0.0,0.041448064148426056,0.9578857421875,0.05877685546875,0.0057373046875,-8.274445533752441,2.2500000341096893e-05,0.0034592445008456707,0.8521479368209839,6.455381393432617,0.08802247047424316,2503.0,0.2022290676832199,4.860000133514404,0.40899133682250977
192,0.019882017746567726,-0.015100538730621338,-0.025889191776514053,0.0,0.04169552028179169,0.95257568359375,0.06353759765625,0.005859375,-8.263063430786133,2.2500000341096893e-05,0.0035902769304811954,0.8971183896064758,6.464068412780762,0.09102725982666016,2499.0,0.2022455930709839,4.760000228881836,0.4786047637462616
193,0.019854890182614326,-0.016612613573670387,-0.027151063084602356,0.0,0.04216627776622772,0.9449462890625,0.07708740234375,0.0064697265625,-8.269112586975098,0.00011390625149942935,0.0024595127906650305,0.8939498066902161,6.469870567321777,0.09115910530090332,2497.0,0.20230811834335327,4.940000057220459,0.62967449426651
194,0.019892476499080658,-0.016754508018493652,-0.02696150727570057,0.0,0.04225531965494156,0.95147705078125,0.0709228515625,0.00537109375,-8.227895736694336,9.999999747378752e-06,0.008175375871360302,0.8739319443702698,6.417245864868164,0.09003329277038574,2517.0,0.2023167610168457,4.760000228881836,0.41399723291397095
195,0.01987357996404171,-0.014946130104362965,-0.026321806013584137,0.0,0.041133902966976166,0.95367431640625,0.0601806640625,0.00506591796875,-8.210453987121582,3.3749998692655936e-05,0.004069250077009201,0.8608818054199219,6.545331954956055,0.08902859687805176,2469.0,0.20225295424461365,4.579999923706055,0.40706440806388855
196,0.019892700016498566,-0.0138387531042099,-0.02721446566283703,0.0,0.04132566973567009,0.9608154296875,0.05645751953125,0.0045166015625,-8.211532592773438,3.3749998692655936e-05,0.004305719397962093,0.857399582862854,6.463027000427246,0.09152841567993164,2499.0,0.20224665105342865,4.690000057220459,0.39183926582336426
197,0.01990361325442791,-0.014031443744897842,-0.02619623765349388,0.0,0.0417860746383667,0.9599609375,0.05438232421875,0.00390625,-8.260265350341797,3.3749998692655936e-05,0.004173940047621727,0.8536199927330017,6.48622989654541,0.08902549743652344,2491.0,0.20230841636657715,4.639999866485596,0.46110799908638
198,0.01987411454319954,-0.013453314080834389,-0.0275324285030365,0.0,0.03994351625442505,0.95458984375,0.0599365234375,0.0047607421875,-8.294778823852539,1.4999999621068127e-05,0.0042892638593912125,0.8577114343643188,6.51803731918335,0.09002685546875,2479.0,0.20237693190574646,4.659999847412109,0.6512369513511658
199,0.019840462133288383,-0.01454863604158163,-0.02551783248782158,0.0,0.04191617667675018,0.953369140625,0.0587158203125,0.0069580078125,-8.287753105163574,5.062499985797331e-05,0.003987164236605167,0.8547929525375366,6.467189788818359,0.09305238723754883,2497.0,0.20240545272827148,4.670000076293945,0.5192382335662842
200,0.019897792488336563,-0.012342734262347221,-0.026665251702070236,0.0,0.03906090930104256,0.96405029296875,0.04730224609375,0.00482177734375,-8.29309368133545,9.999999747378752e-06,0.005318655166774988,0.8543790578842163,6.506572246551514,0.08953118324279785,2483.0,0.20243510603904724,4.989999771118164,0.3308069705963135
201,0.01991305872797966,-0.01157550048083067,-0.024979999288916588,0.0,0.039575185626745224,0.96759033203125,0.04583740234375,0.0047607421875,-8.31766128540039,2.2500000341096893e-05,0.0019621870014816523,0.7902184724807739,6.516200065612793,0.09553813934326172,2478.0,0.20244190096855164,4.800000190734863,0.4482681155204773
202,0.0198526531457901,-0.009790146723389626,-0.026072192937135696,0.0,0.03837469220161438,0.97418212890625,0.03271484375,0.0059814453125,-8.363886833190918,9.999999747378752e-06,0.004232552833855152,0.775868833065033,6.464506149291992,0.08905506134033203,2500.0,0.2024809569120407,4.840000152587891,0.6400646567344666
203,0.0198531411588192,-0.007229019422084093,-0.025527838617563248,0.0,0.036916740238666534,0.9786376953125,0.0245361328125,0.0067138671875,-8.4544038772583,2.2500000341096893e-05,0.0009651646250858903,0.7292168140411377,6.517383098602295,0.09054446220397949,2479.0,0.2023916244506836,4.650000095367432,0.39960750937461853
204,0.01987164095044136,-0.006987213157117367,-0.02603759802877903,0.0,0.03769301623106003,0.98077392578125,0.0213623046875,0.00555419921875,-8.553170204162598,1.4999999621068127e-05,0.004342927131801844,0.7379133105278015,6.493099212646484,0.09003663063049316,2488.0,0.20236556231975555,4.900000095367432,0.7113152742385864
205,0.019866056740283966,-0.006137540563941002,-0.025296006351709366,0.0,0.035931285470724106,0.9830322265625,0.01708984375,0.0047607421875,-8.592094421386719,9.999999747378752e-06,0.0052525815553963184,0.7301621437072754,6.500168800354004,0.09053516387939453,2485.0,0.2023817002773285,5.070000171661377,0.706850528717041
206,0.019854718819260597,-0.005066010169684887,-0.02586793340742588,0.0,0.036085981875658035,0.98028564453125,0.01690673828125,0.0074462890625,-8.599495887756348,9.999999747378752e-06,0.003702503629028797,0.7311841249465942,6.498028755187988,0.08852791786193848,2487.0,0.20242094993591309,4.889999866485596,0.6417872905731201
207,0.0198497511446476,-0.006649640388786793,-0.02581193298101425,0.0,0.03676604479551315,0.97918701171875,0.0189208984375,0.00701904296875,-8.671587944030762,0.00011390625149942935,0.0009575759759172797,0.7622905373573303,6.413125991821289,0.09498953819274902,2517.0,0.20241253077983856,4.880000114440918,0.6069977879524231
208,0.019874179735779762,-0.005831839982420206,-0.025460010394454002,0.0,0.03731635957956314,0.98114013671875,0.0172119140625,0.007080078125,-8.763784408569336,0.00011390625149942935,0.0025115120224654675,0.7076510787010193,6.538097381591797,0.09348630905151367,2470.0,0.20233842730522156,4.809999942779541,0.5183436870574951
209,0.01987387239933014,-0.006002821493893862,-0.02615882083773613,0.0,0.0367959663271904,0.98370361328125,0.01470947265625,0.0062255859375,-8.771245956420898,9.999999747378752e-06,0.004119295161217451,0.7410889267921448,6.742203235626221,0.09653687477111816,2395.0,0.20228928327560425,4.639999866485596,0.45428362488746643
210,0.019877657294273376,-0.005918697454035282,-0.025911778211593628,0.0,0.036793969571590424,0.98211669921875,0.01617431640625,0.00634765625,-8.753478050231934,1.4999999621068127e-05,0.0038100536912679672,0.7188649773597717,6.871148586273193,0.0950324535369873,2351.0,0.20228181779384613,4.480000019073486,0.36724239587783813
211,0.019792567938566208,-0.006549535319209099,-0.024605195969343185,0.0,0.037419840693473816,0.9754638671875,0.0189208984375,0.009033203125,-8.791412353515625,3.3749998692655936e-05,0.002889810362830758,0.7173467874526978,6.899462699890137,0.09653878211975098,2341.0,0.2022947072982788,4.769999980926514,0.5267139077186584
